feats,Top,p.value,FDR,logFC,cluster,ranking,hgnc_symbol
ENST00000286733,1379,0.00625353711137549,0.0628540458560313,-0.0716624907600959,5,10332,NAAA
ENST00000287025,1159,0.00413290953137507,0.0494340715311842,-0.103192246168099,5,11525,MTERF3
ENST00000287218,351,0.0086866687828746,0.337787508176414,-0.0668966783783972,2,10855,ZFAND3
ENST00000287239,435,0.00855147286395164,0.271765957905369,-0.172809967799456,3,13306,KAT6B
ENST00000287272,58,0.00399699131746798,0.686962772407768,-0.12303629880001,1,13017,UNC5D
ENST00000287272,1156,0.00410599797734466,0.049250664319949,-0.0968789754330784,5,11332,UNC5D
ENST00000287598,522,0.006183259809139,0.164022949039265,-0.0771776743987735,4,11515,BUB1B
ENST00000287598,1370,0.00620288879088538,0.0627689589986683,-0.0741391832807116,5,10465,BUB1B
ENST00000287675,267,0.00582398811102556,0.299905472167826,-0.0740576261321595,2,11215,EXOG
ENST00000287675,1339,0.00591729562221402,0.06127649073758,-0.061811876929204,5,9716,EXOG
ENST00000288087,109,0.00192298684693248,0.242524140938147,-0.0988379865312125,2,12060,MDP1
ENST00000288235,454,0.00910504908267093,0.27639590106811,-0.25793494279994,3,13713,MYO1E
ENST00000288266,85,4.63943787079961e-06,0.00075682877078244,-0.220204793779069,5,13282,APPL1
ENST00000288670,628,0.00855177709728909,0.18861193379084,-0.0494775116034283,4,9965,FMNL2
ENST00000288670,1553,0.00857372881672288,0.0765507558098386,-0.0475295780757342,5,8626,FMNL2
ENST00000288840,71,0.000973507512587759,0.189952346891618,-0.198245523587183,2,13415,SMAD6
ENST00000289013,689,0.00987552586898435,0.198637288946229,-0.0733549765355307,4,11362,RHPN1
ENST00000289081,417,0.00813296590469212,0.268517907934839,-0.0588424326872223,3,10513,FANCC
ENST00000289081,1521,0.00822036545328348,0.0749398996549827,-0.0505025603378522,5,8876,FANCC
ENST00000289382,152,2.07848700508829e-05,0.00189607242187857,-0.172989180242019,5,12867,CNOT11
ENST00000289431,285,0.00209403071182201,0.101722294622403,-0.0919317635354058,4,12007,SPATA2
ENST00000290158,314,0.00516696074698473,0.228169037317485,-0.37216395681776,3,13836,KPNB1
ENST00000290271,401,0.000265743672659662,0.00917298685697043,-0.144982882669068,5,12468,STC1
ENST00000290429,324,0.00265128772014708,0.112543660326703,-0.108239245585913,4,12405,MCAT
ENST00000290541,132,1.3538523999126e-05,0.00142216040736274,-0.178000482497601,5,12930,PSMB4
ENST00000291439,10,2.85328909341155e-08,3.95637065692445e-05,-0.350792066878599,5,13727,AP1M1
ENST00000291572,127,0.00755738963888961,0.686962772407768,-0.218317278556745,1,13691,AGPAT3
ENST00000292035,344,0.00289204166855384,0.116348584511129,-0.14695508655856,4,13035,MED27
ENST00000292510,372,0.00921514544327431,0.339802730505946,-0.17155360005762,2,13241,VPS28
ENST00000292577,449,0.00480920036143244,0.148517532765306,-0.0586444604157018,4,10586,ABHD17A
ENST00000292577,1224,0.00482695583912362,0.0546646240037534,-0.0563356233914616,5,9349,ABHD17A
ENST00000292579,602,0.000713877603860072,0.0164429017526973,-0.0982691846637798,5,11373,ZNF250
ENST00000292852,144,0.00164400931487191,0.155992866138719,-0.0964789731025077,3,12116,FBXO17
ENST00000292852,817,0.00168639042368994,0.0286211623193203,-0.0828047879383727,5,10829,FBXO17
ENST00000293725,482,0.0053789853695945,0.154740687001654,-0.064466673103713,4,10942,ZNF563
ENST00000293725,1292,0.00539757852432599,0.0579278822123097,-0.0619286151075038,5,9732,ZNF563
ENST00000293925,562,0.000619914908728466,0.0152739790346137,-0.11181542125292,5,11767,CRAMP1
ENST00000294016,161,0.00190965666468781,0.163645000472055,-0.178873761880338,3,13360,ADCY9
ENST00000294064,172,0.000871416162314156,0.0702503285270237,-0.112510054442094,4,12501,NEU3
ENST00000294129,547,0.00667258789257814,0.168824359481871,-0.0982202821214616,4,12182,NCKIPSD
ENST00000294129,1425,0.0066927741858964,0.0651242153415014,-0.0943533418804592,5,11257,NCKIPSD
ENST00000294256,182,0.00355688843917535,0.270987995041788,-0.103248101318651,2,12169,SYVN1
ENST00000294256,234,0.00356946864610973,0.207186934522447,-0.100406410456669,3,12212,SYVN1
ENST00000294258,162,2.49920765855389e-05,0.00213913662922891,-0.18235753348548,5,12967,ZFPL1
ENST00000294740,171,0.00335551437246272,0.270987995041788,-0.106920211406577,2,12254,ZNF281
ENST00000294740,1079,0.00342906356608261,0.0439918048106829,-0.0892404914102136,5,11088,ZNF281
ENST00000294964,319,0.00726601895696805,0.31583266099473,-0.121259694963715,2,12558,PKDCC
ENST00000294964,39,0.000258827736277521,0.0898578556955435,-0.145384697946594,3,13037,PKDCC
ENST00000295030,66,0.00441499724140595,0.686962772407768,-0.181733785160983,1,13545,PEX13
ENST00000295317,354,0.00607704163497423,0.23803463082077,-0.253865995773679,3,13698,RNF149
ENST00000295414,247,8.96172806782977e-05,0.00499483407636254,-0.155289920867574,5,12632,CCNYL1
ENST00000295417,597,0.000708353293896429,0.0164262791459108,-0.0973721063350009,5,11341,FZD5
ENST00000295461,9,1.70303948660593e-06,0.00262381616903087,-0.231010906326896,4,13606,NIPAL1
ENST00000295491,68,2.87395854280947e-06,0.000586033958155826,-0.224953553408568,5,13309,MRPS18C
ENST00000295549,462,0.00923995893730729,0.27639590106811,-0.0731795258374888,3,11264,LINC01116
ENST00000295549,1612,0.00933076505515188,0.0802211131003888,-0.0628076245376872,5,9783,LINC01116
ENST00000295738,367,0.00651645422983293,0.244859156015859,-0.0962139366559025,3,12109,SLC23A3
ENST00000295738,541,0.00657738509662029,0.168252704914608,-0.0859616319302735,4,11818,SLC23A3
ENST00000295738,1412,0.00659746774481036,0.0647878808424508,-0.0825773157125462,5,10819,SLC23A3
ENST00000295822,675,0.00956932512952565,0.196349425920541,-0.0708942387033398,4,11263,EIF5A2
ENST00000295822,1638,0.00959199795943451,0.0811198330396081,-0.0681031269433658,5,10106,EIF5A2
ENST00000295899,234,7.35872212476571e-05,0.00434418396955449,-0.155145817349694,5,12630,THOC7
ENST00000295924,513,0.00599990215391905,0.162172793891309,-0.219977890086455,4,13568,TIPARP
ENST00000295926,1626,0.00945321321619647,0.0806139326296312,-0.22164617742537,5,13291,CCNL1
ENST00000296140,57,0.00395155215245756,0.686962772407768,-0.165263545419856,1,13453,CCR1
ENST00000296257,1298,0.00547149747932512,0.0584354690244481,-0.065611191668059,5,9962,SENP2
ENST00000296343,20,1.41507923021011e-05,0.00977882238853365,-0.195420808256165,4,13454,RUBCN
ENST00000296343,135,1.45404000163256e-05,0.00149346064167682,-0.187727075647655,5,13029,RUBCN
ENST00000296402,308,0.00681652380302165,0.30535919307004,-0.222520101350204,2,13539,CAMK2D
ENST00000296417,78,0.00529325028679015,0.686962772407768,0.493741042293527,1,6,H2AZ1
ENST00000296585,466,0.00508237374157897,0.151130235715233,0.876635919622904,4,1,ITGA2
ENST00000296591,1206,0.00467624531128724,0.0537651886287801,-0.104557895972685,5,11575,EDIL3
ENST00000296632,323,0.00537439574775329,0.229289419643298,-0.0673300082281528,3,11013,STARD4
ENST00000296684,125,0.000504048094116016,0.0559130469841015,-0.118980332649288,4,12634,NDUFS4
ENST00000296684,515,0.000509155642896763,0.0137086449405952,-0.114296067584355,5,11821,NDUFS4
ENST00000296695,315,0.00709152644677208,0.312162240352196,0.395473781050906,2,17,SPINK1
ENST00000296824,238,0.00510230178064413,0.297117865653211,-0.150262557218376,2,13037,CCDC127
ENST00000297268,11,3.44116274636078e-08,4.12083559743502e-05,-0.379316935028507,5,13773,COL1A2
ENST00000297273,119,0.000428513751522196,0.0499308544420738,-0.189226265167538,4,13417,CASD1
ENST00000297290,34,5.38782516106131e-07,0.000216422855882259,-0.225982227503769,5,13317,BRI3
ENST00000297354,185,3.76835017422156e-05,0.00282442937923006,-0.213461621193465,5,13238,SBSPON
ENST00000297439,130,0.00055970732546703,0.0596281271949598,-0.652942778420811,4,13865,DEFB1
ENST00000297440,75,0.000674488429687413,0.124699420880609,-0.14724868989601,3,13060,DNAAF5
ENST00000297508,1637,0.00957745645542904,0.0811198330396081,-0.0614576614315047,5,9685,MICALL2
ENST00000297534,687,0.00981973249307462,0.198195648834021,-0.190035011527537,4,13421,FMC1
ENST00000297579,307,0.000137822022984202,0.00621075087012383,-0.142962308592272,5,12432,DCAF13
ENST00000297679,39,0.000290460007670796,0.103269704265725,-0.140796763865041,2,12906,HSD3B7
ENST00000297689,888,0.00212581041199572,0.0331942423116358,-0.0871460311490163,5,11017,NFIL3
ENST00000297994,128,0.00229909950662724,0.245638339254318,-0.14918930372373,2,13026,TRMT10B
ENST00000298556,1453,0.00704516201808372,0.0672320829612862,-0.0754753291038666,5,10518,HPRT1
ENST00000298694,448,0.00478551280841151,0.14811589419963,-0.0864383006727557,4,11838,ARHGEF40
ENST00000298694,1221,0.0048032251480026,0.0545092926670764,-0.0830352179691039,5,10840,ARHGEF40
ENST00000298896,688,0.00105902317128941,0.0213436268795043,-0.0916524356145309,5,11162,BTBD7
ENST00000298912,920,0.0228287212422853,0.34396155558246,0.463916779021941,3,9,CLMN
ENST00000298999,334,0.00794401343092184,0.329795479740007,-0.128321614393979,2,12692,R3HCC1L
ENST00000298999,384,0.000246916908417648,0.00890420756941866,-0.133254249537738,5,12219,R3HCC1L
ENST00000299106,662,0.00928129720448798,0.194296591386788,-0.0826709568095558,4,11708,JAM3
ENST00000299106,1609,0.00930377287872082,0.0801321710325042,-0.0794161947304395,5,10674,JAM3
ENST00000299275,153,0.00292176699265898,0.264792294903329,-0.25122792932802,2,13644,PLEKHA5
ENST00000299300,1461,0.0071869085315719,0.0682092222441998,-0.0801667626968852,5,10710,CCT2
ENST00000299381,528,0.000529895943086302,0.0139157900508232,-0.141632892734675,5,12406,ANAPC16
ENST00000299608,112,0.000391946859482797,0.0483599965754397,-0.337913132786841,4,13802,TMX3
ENST00000299641,910,0.00225018786284595,0.0342869284683758,-0.0933498446916988,5,11220,NDST2
ENST00000299705,1112,0.00375161213429804,0.0467766221715065,-0.11052634403248,5,11740,TMED3
ENST00000299957,457,0.00913376137550428,0.27639590106811,-0.505254777090115,3,13865,GOLM2
ENST00000299980,1355,0.00606643254467423,0.0620455423530805,-0.0632283145497494,5,9808,AP1G1
ENST00000300030,280,0.0043119040563416,0.212880704415852,-0.101062652794118,3,12235,CIAO2A
ENST00000300030,1181,0.00438051417013955,0.0513910961725436,-0.0867388122406214,5,11000,CIAO2A
ENST00000300069,562,0.00696104217584016,0.171668426987085,-0.0897655113961625,4,11933,RBPMS2
ENST00000300069,1450,0.00698153718229914,0.0667627548756965,-0.086231436144345,5,10976,RBPMS2
ENST00000300145,695,0.00996023216843244,0.198717380212208,-0.0639035844517164,4,10911,ATP23
ENST00000300145,1672,0.00998315591150405,0.0827789221503428,-0.061387695300074,5,9680,ATP23
ENST00000300289,341,0.000175781603098252,0.00713894299773176,-0.368423000534241,5,13757,PDIA3
ENST00000300456,355,0.00612587296172361,0.238365469918843,-0.134657934093332,3,12896,SLC27A4
ENST00000300527,44,9.16324540108995e-07,0.000284597581345745,-0.240736367742851,5,13400,COL6A2
ENST00000300682,707,0.0011248584609686,0.0220612269021083,-0.0878468922942316,5,11044,ENGASE
ENST00000300935,131,0.00814900271839225,0.686962772407768,-0.274302688479087,1,13800,RAB8A
ENST00000300976,228,0.00491210961459147,0.29600679379459,-0.122783668267903,2,12591,KLHL26
ENST00000301019,1595,0.00913546984104166,0.0794184481604287,-0.0800818486992161,5,10707,CDT1
ENST00000301021,620,0.00843945275267101,0.188409841807816,-0.064170280775242,4,10923,TRAPPC2L
ENST00000301021,1543,0.00846130642786352,0.0760018127981852,-0.0616438917683427,5,9702,TRAPPC2L
ENST00000301030,497,0.00566636722747582,0.158088225304185,-0.097725743643746,4,12170,ANKRD11
ENST00000301180,143,0.00164330630864709,0.155992866138719,-0.193166801652081,3,13474,DIP2B
ENST00000301246,294,0.00220823539964421,0.103501661284656,-0.116629881207242,4,12585,C19orf33
ENST00000301336,336,0.00274297093264812,0.113196532595532,-0.113402405007348,4,12519,RILP
ENST00000301488,136,0.00242218445487737,0.245638339254318,-0.192656002546896,2,13378,CDK2AP2
ENST00000301678,183,0.000954710225118812,0.0723388632868713,0.73861734498926,4,3,FAM234A
ENST00000301773,509,0.00591900412275663,0.161099427287383,-0.0678172058881172,4,11119,RAB3IL1
ENST00000301788,1297,0.00547007363316928,0.0584354690244481,-0.0814498987782541,5,10763,POLR2G
ENST00000301904,150,0.00175145777170485,0.160155620537803,-0.124596340466633,3,12746,SCARA3
ENST00000301919,172,3.00658281538268e-05,0.00242379519291257,-0.209542286225929,5,13207,MSANTD4
ENST00000302060,1346,0.00597402349367876,0.0615422063620725,-0.0682540230100139,5,10118,DNAJC18
ENST00000302279,50,0.000410027415660285,0.113581341788674,-0.137475411207949,3,12939,FNTA
ENST00000302279,486,0.000428282000092495,0.0122192555828859,-0.117990707257216,5,11932,FNTA
ENST00000302327,119,1.13612500895259e-05,0.00132382431715433,-0.175115982388685,5,12899,ING2
ENST00000302392,270,0.00188539402416785,0.0968254575522643,-0.0806215582696234,4,11637,TMEM42
ENST00000302401,1459,0.00716439686902819,0.0680887779204557,-0.367547802780885,5,13756,SMARCA2
ENST00000302475,37,0.00197137911752935,0.686962772407768,-0.138271612186845,1,13204,MCC
ENST00000302475,876,0.00204837712167907,0.0324232844397283,-0.108875285186492,5,11706,MCC
ENST00000302503,271,0.00588826933958412,0.299905472167826,-0.347006422286531,2,13815,MTCH2
ENST00000302874,263,0.00399669498907859,0.20774699076698,-0.0970327862090372,3,12139,ZCCHC4
ENST00000302926,89,0.00134100311969119,0.206501937875183,-0.239939148301688,2,13609,NLGN2
ENST00000303045,1635,0.00955540293595114,0.0810368300366352,-0.0647037874177457,5,9906,COL22A1
ENST00000303151,69,0.00464224904397272,0.686962772407768,-0.0996703566147083,1,12591,POP7
ENST00000303151,290,0.00468746805774316,0.223396209927456,-0.0914406941419342,3,11942,POP7
ENST00000303277,381,0.00953565229104604,0.339802730505946,-0.0642298695191242,2,10716,TMEM129
ENST00000303329,74,0.000654878658608333,0.122710101084637,-0.235467044600219,3,13660,ARNT2
ENST00000303450,144,1.84080279846578e-05,0.00177253969468934,-0.198660323213658,5,13117,HOXC9
ENST00000303562,51,0.00312139537035105,0.686962772407768,-0.269908975583446,1,13796,FOS
ENST00000303569,605,0.00814400493833799,0.186652516487594,-0.104294515603405,4,12331,CRTC2
ENST00000303635,489,0.000433729851428242,0.0122987691613579,-0.145436055668005,5,12475,CAMTA1
ENST00000303731,478,0.000410815450425131,0.0119166784992931,-0.139364564120102,5,12358,TRAPPC1
ENST00000303924,487,0.00995850284565394,0.2810970799181,-0.0973902150470875,3,12147,HAS2
ENST00000303965,114,1.06946310618285e-05,0.00130080486230978,-0.190758749115448,5,13057,ARAP2
ENST00000304030,1328,0.00579269168458922,0.0604830292910498,-0.0888195152968068,5,11075,ZNF439
ENST00000304061,87,0.00132379783597259,0.206501937875183,-0.178640764133047,2,13294,RIOX1
ENST00000304231,351,0.00598912684946901,0.236596105113211,-0.102374380015718,3,12275,HOMER2
ENST00000304231,1356,0.00606762984500052,0.0620455423530805,-0.0878646253678213,5,11045,HOMER2
ENST00000304661,5,9.53816847882661e-10,2.6451248825482e-06,-0.401256962647825,5,13802,C1GALT1C1
ENST00000304677,553,0.00681528533314963,0.170887425731379,-0.0945275075151035,4,12083,RNASE6
ENST00000304698,131,0.000563340881475532,0.0596281271949598,-0.18177171996628,4,13357,FAM171B
ENST00000304800,64,0.000849352487984589,0.182916524038995,-0.211741375261377,2,13486,TMEM208
ENST00000305123,577,0.0074100311570412,0.178071909919469,-0.138598138811889,4,12924,IRS1
ENST00000305233,787,0.00151921942098672,0.0267668316282108,-0.109047431118521,5,11711,PWWP2B
ENST00000305428,158,0.00928409286443264,0.686962772407768,-0.062077394646763,1,11379,MINAR1
ENST00000305428,1624,0.00943327526951738,0.0805429771472463,-0.0488798383045378,5,8735,MINAR1
ENST00000305510,357,0.00304585856421143,0.118302170451977,-0.117098371611886,4,12589,CNNM3
ENST00000305544,251,0.00540392253660069,0.297117865653211,-0.169646849624296,2,13220,LAMB2
ENST00000305596,21,0.00125237414282388,0.686962772407768,0.545136260022852,1,1,CD2BP2
ENST00000305747,1056,0.00330125623771369,0.0433477452577065,-0.102454896705525,5,11505,CERS6
ENST00000305786,392,0.000255698868589317,0.00904469518331499,0.774152583026196,5,3,CYCS
ENST00000305798,1659,0.00983200917188145,0.0821604256444114,-0.225528858239524,5,13315,TSPAN5
ENST00000305877,1351,0.00603754173677265,0.0619120192486991,-0.0655760854207946,5,9958,BCR
ENST00000305883,1569,0.00883997505473793,0.0781230682657719,-0.0566671233184675,5,9372,KLF11
ENST00000306052,446,0.000348444857925046,0.01083304125558,-0.124810481915833,5,12054,LRP8
ENST00000306072,1133,0.00392127130468595,0.0479350661771197,-0.0835967633973194,5,10860,ISG20
ENST00000306268,6,2.05039698410178e-05,0.0469885770283943,-0.209394108973035,3,13552,FOXI1
ENST00000306336,721,0.00117363522147821,0.0225709098211053,-0.102991893433812,5,11519,C2orf68
ENST00000306357,1438,0.00684387764192988,0.0659924947030596,-0.0884800612857998,5,11064,STX8
ENST00000306378,71,3.04625502288929e-06,0.000594920734470182,-0.204004241602032,5,13161,BPTF
ENST00000306385,446,0.00880493672969211,0.273742719044643,-0.095294937201009,3,12078,BMP1
ENST00000306503,77,0.00526765060609792,0.686962772407768,-0.113475599060395,1,12861,SOCS5
ENST00000306708,1369,0.00618984592580549,0.0626942319994295,-0.0795495815161954,5,10684,LRRC8E
ENST00000306735,630,0.000798792115485277,0.0175810340846331,-0.145430591362918,5,12474,RBFA
ENST00000306749,622,0.00846188743447052,0.188409841807816,-0.0886131384833679,4,11896,FASN
ENST00000306851,259,0.00178282370561909,0.0954464613981247,-0.112393022858503,4,12500,B4GALT6
ENST00000306954,308,0.000137956964373153,0.00621075087012383,-0.381149677770035,5,13776,GON7
ENST00000307076,590,0.00778240308338037,0.182899662973139,-0.192137566372252,4,13437,NT5DC2
ENST00000307102,1034,0.00312571654978664,0.0418886415258465,-0.0923758370124948,5,11189,MAP2K1
ENST00000307365,483,0.000420504974285712,0.0120718881437799,-0.14276038401365,5,12428,DDIT4
ENST00000307471,461,0.00923936798682634,0.27639590106811,-0.0612866749752325,3,10671,CCDC126
ENST00000307602,440,0.00863025322803255,0.271970661954317,-0.336557815993084,3,13814,HOOK3
ENST00000307637,668,0.000978130274410877,0.020303524528415,-0.112233281617353,5,11777,C3AR1
ENST00000307662,79,0.000710566302247398,0.124717877809651,-0.122103096410176,3,12698,SYNPO
ENST00000307750,98,0.000286598205680659,0.0405507216323268,-0.159402824564435,4,13182,ZBTB5
ENST00000307750,418,0.000290116271496471,0.00962380914011976,-0.15312712280993,5,12602,ZBTB5
ENST00000307897,188,0.00384223385407611,0.28338518415223,-0.171116665782299,2,13239,ZWILCH
ENST00000308022,150,0.00896569147340473,0.686962772407768,-0.0712305177552493,1,11769,TMEM134
ENST00000308022,451,0.00902318191500887,0.27639590106811,-0.0653490988580269,3,10898,TMEM134
ENST00000308022,655,0.00909102634022193,0.192452169822164,-0.0583856702911879,4,10570,TMEM134
ENST00000308271,587,0.000675396331286065,0.0159540809703792,-0.137136511675249,5,12315,USP48
ENST00000308302,167,0.00324422826987886,0.266493789241051,-0.123478982857421,2,12605,GOLT1A
ENST00000308497,279,0.00430345562340743,0.212880704415852,-0.0893984755925753,3,11874,STOX2
ENST00000308595,139,0.00158892315731792,0.155992866138719,-0.112582529738089,3,12501,GRK2
ENST00000308595,810,0.00163050978263762,0.0279119119087078,-0.0966259507200919,5,11327,GRK2
ENST00000308683,1,3.89322586242766e-09,5.3983469808422e-05,-0.333659578956234,4,13799,ZNF622
ENST00000309170,534,0.000547366077234399,0.0142130674661651,-0.131309462606569,5,12185,P2RY14
ENST00000309522,261,0.00180376940477532,0.0958278412513967,-0.189228296985236,4,13418,HADH
ENST00000309733,445,0.00877367957019389,0.273383912180469,-0.0659396436271452,3,10930,FAM241A
ENST00000309733,1571,0.00886313157259108,0.0782279964261922,-0.0565938673650302,5,9367,FAM241A
ENST00000309777,75,0.00105472050019788,0.193419698094083,-0.141102215918171,2,12911,TMEM234
ENST00000309955,8,3.14016834243408e-05,0.0507841244067446,-0.384001913866502,3,13840,CFLAR
ENST00000310015,56,0.000125714015036831,0.0311276880803697,-0.151544725720215,4,13087,SP3
ENST00000310015,294,0.000127700453673082,0.00602277037629577,-0.145578397935955,5,12478,SP3
ENST00000310054,307,0.00233449601940906,0.105440136173049,-0.0928438707227613,4,12041,CYP2S1
ENST00000310256,12,3.67005744076057e-08,4.12083559743502e-05,-0.279204752539771,5,13549,ARV1
ENST00000310331,160,0.0093405857857593,0.686962772407768,-0.0832609192360473,1,12171,EIF4EBP3
ENST00000310392,71,0.000187192667042147,0.0358011724580963,-0.125676727700218,4,12742,METTL18
ENST00000310450,1266,0.00519327476379439,0.0568795137753207,-0.0781032329569199,5,10626,NAA20
ENST00000310455,311,0.00509926601801005,0.227351841175972,-0.221663564663918,3,13609,PPP1R3B
ENST00000310512,228,6.15221975074694e-05,0.00374152101157268,-0.194321119238024,5,13083,MEPCE
ENST00000310528,56,1.71663868444447e-06,0.00041311937180332,-0.237467975666109,5,13381,SUGT1
ENST00000310799,1301,0.0054833475319403,0.0584412735418019,-0.0707461729655207,5,10275,KCNJ5-AS1
ENST00000310826,84,0.0002177157029469,0.0358869520389117,-0.155682342839623,4,13140,ZBTB21
ENST00000311141,744,0.00131590569398582,0.0245246617645261,-0.0970996721562932,5,11335,ZFYVE21
ENST00000311212,2475,0.0228000775426302,0.127735707153984,0.703442457159544,5,9,ZNF706
ENST00000311269,654,0.000901424849509178,0.0191118608001441,-0.134988902461779,5,12266,MARCHF10
ENST00000311630,109,0.00657022447600785,0.686962772407768,-0.144906475657216,1,13276,FBXO45
ENST00000311630,332,0.00789844753222841,0.329795479740007,0.394481900590989,2,18,FBXO45
ENST00000311630,375,0.00662211045045054,0.244859156015859,-0.132941720786437,3,12869,FBXO45
ENST00000311630,1427,0.00670359178629947,0.0651380544560816,-0.114099587131666,5,11816,FBXO45
ENST00000311764,937,0.00242412926641923,0.0358518376317247,-0.107996882101,5,11680,ZNF408
ENST00000312037,863,0.00193929183124123,0.0311590040926893,-0.0853724024423808,5,10944,RPS14
ENST00000312134,137,1.52217826384224e-05,0.00153810577114137,-0.176549474193586,5,12915,CST6
ENST00000312184,467,0.000390585655328505,0.0115848821717533,-0.14304382366478,5,12433,TMEM70
ENST00000312413,781,0.00147828532180209,0.0262457160974492,-0.127702860823698,5,12115,CLCN6
ENST00000312419,100,0.000963086013413535,0.133541506619921,-0.135030667334426,3,12903,POLD4
ENST00000312547,391,0.0097761338434407,0.339802730505946,-0.0773410199632544,2,11357,CHMP2A
ENST00000312547,1663,0.00988690073896732,0.082392907411656,-0.0645523473709053,5,9894,CHMP2A
ENST00000312584,1554,0.00859717970731346,0.0767107424849475,-0.0793612008345989,5,10672,TNFRSF10D
ENST00000312629,166,0.000830557051072238,0.0690676332114838,-0.188941079826457,4,13415,RPS6KB2
ENST00000312637,401,0.00992471808271745,0.339802730505946,-0.0757505565766253,2,11289,FAM174A
ENST00000312726,533,0.00646481340610055,0.168093401016108,-0.0922532910273326,4,12020,GUK1
ENST00000312849,269,0.000105127289905743,0.00541894052726035,-0.138834532070466,5,12346,LSMEM1
ENST00000313143,512,0.000494905884715968,0.0134030566356867,-0.343313583629536,5,13709,DVL3
ENST00000313173,304,0.00226918397739329,0.103501661284656,-0.10041943689557,4,12242,HOXD8
ENST00000313173,913,0.00228159539828034,0.0346512615471579,-0.0964659157579488,5,11323,HOXD8
ENST00000313234,96,0.00094420167802659,0.133541506619921,-0.244236413300075,3,13678,KRT80
ENST00000313432,1247,0.00498336785675944,0.055412492944528,-0.066387516693902,5,10013,ATP2A2
ENST00000313516,387,0.00690526823055368,0.247019340614016,-0.0786820322416323,3,11485,THAP5
ENST00000313516,1451,0.0069879899989464,0.0667784075295595,-0.067530248144393,5,10077,THAP5
ENST00000313525,1651,0.00967886152484232,0.0812883669918011,-0.0457290440122674,5,8466,DNAJC25
ENST00000313807,309,0.00682885575396323,0.30535919307004,-0.208234409844273,2,13472,EIF3J-DT
ENST00000313871,155,2.16412896554557e-05,0.00193598788620999,-0.161501606360571,5,12710,AKAP17A
ENST00000314028,127,0.000516161976539841,0.0563551335960742,-0.111375850960479,4,12476,CSNK1D
ENST00000314100,136,0.00062345441146281,0.0623266296707146,-0.139640755127002,4,12940,BTBD9
ENST00000314393,190,0.00107356108688608,0.0773687816950246,-0.116540184062888,4,12582,ZHX2
ENST00000314393,694,0.00108172258864409,0.0215783683029635,-0.11195198783994,5,11771,ZHX2
ENST00000314583,379,0.000236105048292762,0.00863508109605421,-0.137394756506979,5,12322,HCLS1
ENST00000314606,251,0.00168760309469449,0.0928948874979175,-0.0838126104079115,4,11751,FARSA
ENST00000314787,114,0.00682944798696303,0.686962772407768,-0.114325298867469,1,12870,PINX1
ENST00000314787,1448,0.00696467621522117,0.0666761945013889,-0.090019920368086,5,11109,PINX1
ENST00000314891,314,0.00249901155639247,0.110354440257764,-0.189791277904233,4,13420,LPCAT4
ENST00000314940,108,0.00107883498350163,0.135671145297119,-0.127981339974787,3,12791,HNRNPA0
ENST00000315087,62,0.000517008421101345,0.115626431725665,-0.282635555826233,3,13757,ST8SIA5
ENST00000315274,252,0.00381108706969326,0.207627603092214,-0.113648705771507,3,12523,MMP1
ENST00000315322,483,0.00974243955435808,0.279686680871075,-0.0740473044102358,3,11308,IFT22
ENST00000315323,1169,0.00427867978517418,0.0507167503836825,-0.108118437167662,5,11684,FZD2
ENST00000315491,1547,0.00852302049609543,0.0763633651626668,-0.0598185982166824,5,9589,TUBB3
ENST00000315691,269,0.00404860723290449,0.20774699076698,-0.109370655944474,3,12422,DIPK2A
ENST00000315765,353,0.00299951750404019,0.117529992518323,-0.0734842382883103,4,11374,HEPHL1
ENST00000315869,1310,0.0055741687364781,0.0589581082017614,-0.259428419542894,5,13481,TFE3
ENST00000315891,89,0.000829251295426115,0.129195488341332,-0.300709207414533,3,13785,SLC41A3
ENST00000316149,315,0.0025181542672305,0.11051572482932,-0.324814232811286,4,13788,NDUFAF4
ENST00000316334,64,0.00433353902351952,0.686962772407768,-0.129348118696086,1,13099,LNX2
ENST00000316334,1194,0.00444649394358256,0.051637424641303,-0.101848912359123,5,11483,LNX2
ENST00000316407,11,5.13194974182339e-05,0.0597160038735934,-0.2109064981311,3,13565,USF3
ENST00000316495,838,0.00177022119322999,0.0292910346841612,-0.130806260118692,5,12175,ZFAND2A
ENST00000316549,214,0.00447527562918779,0.289972765767841,-0.128340067355424,2,12693,SLC9A9
ENST00000316763,86,0.000785517996215269,0.125870327117653,-0.135458017128592,3,12910,VRK3
ENST00000316981,583,0.000661981618111178,0.0157226292262904,-0.162601109889072,5,12732,PLAG1
ENST00000317025,50,1.07634826083906e-06,0.000298492899695888,-0.295026670690006,5,13595,NSD3
ENST00000317122,385,0.00349496253526521,0.125873118218149,-0.0841425133158076,4,11765,SPEN-AS1
ENST00000317135,265,0.0040239831517792,0.20774699076698,-0.0949445574491083,3,12064,LRCH2
ENST00000317479,1408,0.00655699699343989,0.0645733809027255,-0.0674468406696009,5,10070,PXMP2
ENST00000317502,237,0.00506489899272858,0.296328647397361,-0.251978465223771,2,13646,MTG1
ENST00000317534,155,0.000739983024455586,0.0661974491425881,-0.144183666385874,4,12991,MRPS24
ENST00000317635,241,8.26024194558625e-05,0.0047525524820539,-0.175938777223049,5,12903,TMEM11
ENST00000317683,474,0.000398649476551034,0.0116617587380942,-0.198408881268744,5,13113,FBXO46
